k3.csv
r,filename,time taken to solve (ms),satisfiability
r2.8,k3_n150_r2.8_45.cnf,0,true
r2.8,k3_n150_r2.8_46.cnf,0,true
r2.8,k3_n150_r2.8_47.cnf,0,true
r2.8,k3_n150_r2.8_48.cnf,0,true
r2.8,k3_n150_r2.8_49.cnf,0,true
r2.8,k3_n150_r2.8_50.cnf,0,true
r3.0,k3_n150_r3.0_01.cnf,1,true
r3.0,k3_n150_r3.0_02.cnf,0,true
r3.0,k3_n150_r3.0_03.cnf,0,true
r3.0,k3_n150_r3.0_04.cnf,0,true
r3.0,k3_n150_r3.0_05.cnf,0,true
r3.0,k3_n150_r3.0_06.cnf,0,true
r3.0,k3_n150_r3.0_07.cnf,0,true
r3.0,k3_n150_r3.0_08.cnf,0,true
r3.0,k3_n150_r3.0_09.cnf,0,true
r3.0,k3_n150_r3.0_10.cnf,0,true
r3.0,k3_n150_r3.0_11.cnf,0,true
r3.0,k3_n150_r3.0_12.cnf,0,true
r3.0,k3_n150_r3.0_13.cnf,0,true
r3.0,k3_n150_r3.0_14.cnf,0,true
r3.0,k3_n150_r3.0_15.cnf,0,true
r3.0,k3_n150_r3.0_16.cnf,0,true
r3.0,k3_n150_r3.0_17.cnf,0,true
r3.0,k3_n150_r3.0_18.cnf,0,true
r3.0,k3_n150_r3.0_19.cnf,0,true
r3.0,k3_n150_r3.0_20.cnf,0,true
r3.0,k3_n150_r3.0_21.cnf,0,true
r3.0,k3_n150_r3.0_22.cnf,0,true
r3.0,k3_n150_r3.0_23.cnf,0,true
r3.0,k3_n150_r3.0_24.cnf,0,true
r3.0,k3_n150_r3.0_25.cnf,0,true
r3.0,k3_n150_r3.0_26.cnf,0,true
r3.0,k3_n150_r3.0_27.cnf,0,true
r3.0,k3_n150_r3.0_28.cnf,2,true
r3.0,k3_n150_r3.0_29.cnf,0,true
r3.0,k3_n150_r3.0_30.cnf,0,true
r3.0,k3_n150_r3.0_31.cnf,0,true
r3.0,k3_n150_r3.0_32.cnf,0,true
r3.0,k3_n150_r3.0_33.cnf,0,true
r3.0,k3_n150_r3.0_34.cnf,0,true
r3.0,k3_n150_r3.0_35.cnf,1,true
r3.0,k3_n150_r3.0_36.cnf,0,true
r3.0,k3_n150_r3.0_37.cnf,0,true
r3.0,k3_n150_r3.0_38.cnf,0,true
r3.0,k3_n150_r3.0_39.cnf,0,true
r3.0,k3_n150_r3.0_40.cnf,0,true
r3.0,k3_n150_r3.0_41.cnf,0,true
r3.0,k3_n150_r3.0_42.cnf,0,true
r3.0,k3_n150_r3.0_43.cnf,0,true
r3.0,k3_n150_r3.0_44.cnf,0,true
r3.0,k3_n150_r3.0_45.cnf,0,true
r3.0,k3_n150_r3.0_46.cnf,0,true
r3.0,k3_n150_r3.0_47.cnf,0,true
r3.0,k3_n150_r3.0_48.cnf,0,true
r3.0,k3_n150_r3.0_49.cnf,0,true
r3.0,k3_n150_r3.0_50.cnf,0,true
r3.2,k3_n150_r3.2_01.cnf,0,true
r3.2,k3_n150_r3.2_02.cnf,0,true
r3.2,k3_n150_r3.2_03.cnf,0,true
r3.2,k3_n150_r3.2_04.cnf,0,true
r3.2,k3_n150_r3.2_05.cnf,0,true
r3.2,k3_n150_r3.2_06.cnf,1,true
r3.2,k3_n150_r3.2_07.cnf,0,true
r3.2,k3_n150_r3.2_08.cnf,0,true
r3.2,k3_n150_r3.2_09.cnf,0,true
r3.2,k3_n150_r3.2_10.cnf,0,true
r3.2,k3_n150_r3.2_11.cnf,0,true
r3.2,k3_n150_r3.2_12.cnf,0,true
r3.2,k3_n150_r3.2_13.cnf,0,true
r3.2,k3_n150_r3.2_14.cnf,0,true
r3.2,k3_n150_r3.2_15.cnf,0,true
r3.2,k3_n150_r3.2_16.cnf,0,true
r3.2,k3_n150_r3.2_17.cnf,0,true
r3.2,k3_n150_r3.2_18.cnf,0,true
r3.2,k3_n150_r3.2_19.cnf,0,true
r3.2,k3_n150_r3.2_20.cnf,4,true
r3.2,k3_n150_r3.2_21.cnf,0,true
r3.2,k3_n150_r3.2_22.cnf,0,true
r3.2,k3_n150_r3.2_23.cnf,1,true
r3.2,k3_n150_r3.2_24.cnf,0,true
r3.2,k3_n150_r3.2_25.cnf,1,true
r3.2,k3_n150_r3.2_26.cnf,0,true
r3.2,k3_n150_r3.2_27.cnf,0,true
r3.2,k3_n150_r3.2_28.cnf,1,true
r3.2,k3_n150_r3.2_29.cnf,1,true
r3.2,k3_n150_r3.2_30.cnf,0,true
r3.2,k3_n150_r3.2_31.cnf,0,true
r3.2,k3_n150_r3.2_32.cnf,0,true
r3.2,k3_n150_r3.2_33.cnf,0,true
r3.2,k3_n150_r3.2_34.cnf,0,true
r3.2,k3_n150_r3.2_35.cnf,0,true
r3.2,k3_n150_r3.2_36.cnf,0,true
r3.2,k3_n150_r3.2_37.cnf,0,true
r3.2,k3_n150_r3.2_38.cnf,0,true
r3.2,k3_n150_r3.2_39.cnf,0,true
r3.2,k3_n150_r3.2_40.cnf,1,true
r3.2,k3_n150_r3.2_41.cnf,0,true
r3.2,k3_n150_r3.2_42.cnf,0,true
r3.2,k3_n150_r3.2_43.cnf,0,true
r3.2,k3_n150_r3.2_44.cnf,0,true
r3.2,k3_n150_r3.2_45.cnf,0,true
r3.2,k3_n150_r3.2_46.cnf,0,true
r3.2,k3_n150_r3.2_47.cnf,0,true
r3.2,k3_n150_r3.2_48.cnf,0,true
r3.2,k3_n150_r3.2_49.cnf,0,true
r3.2,k3_n150_r3.2_50.cnf,0,true
r3.4,k3_n150_r3.4_01.cnf,0,true
r3.4,k3_n150_r3.4_02.cnf,0,true
r3.4,k3_n150_r3.4_03.cnf,3,true
r3.4,k3_n150_r3.4_04.cnf,7,true
r3.4,k3_n150_r3.4_05.cnf,1,true
r3.4,k3_n150_r3.4_06.cnf,3,true
r3.4,k3_n150_r3.4_07.cnf,0,true
r3.4,k3_n150_r3.4_08.cnf,1,true
r3.4,k3_n150_r3.4_09.cnf,1,true
r3.4,k3_n150_r3.4_10.cnf,0,true
r3.4,k3_n150_r3.4_11.cnf,0,true
r3.4,k3_n150_r3.4_12.cnf,1,true
r3.4,k3_n150_r3.4_13.cnf,0,true
r3.4,k3_n150_r3.4_14.cnf,0,true
r3.4,k3_n150_r3.4_15.cnf,2,true
r3.4,k3_n150_r3.4_16.cnf,1,true
r3.4,k3_n150_r3.4_17.cnf,1,true
r3.4,k3_n150_r3.4_18.cnf,0,true
r3.4,k3_n150_r3.4_19.cnf,0,true
r3.4,k3_n150_r3.4_20.cnf,1,true
r3.4,k3_n150_r3.4_21.cnf,2,true
r3.4,k3_n150_r3.4_22.cnf,2,true
r3.4,k3_n150_r3.4_23.cnf,0,true
r3.4,k3_n150_r3.4_24.cnf,1,true
r3.4,k3_n150_r3.4_25.cnf,2,true
r3.4,k3_n150_r3.4_26.cnf,2,true
r3.4,k3_n150_r3.4_27.cnf,2,true
r3.4,k3_n150_r3.4_28.cnf,1,true
r3.4,k3_n150_r3.4_29.cnf,0,true
r3.4,k3_n150_r3.4_30.cnf,0,true
r3.4,k3_n150_r3.4_31.cnf,1,true
r3.4,k3_n150_r3.4_32.cnf,0,true
r3.4,k3_n150_r3.4_33.cnf,0,true
r3.4,k3_n150_r3.4_34.cnf,0,true
r3.4,k3_n150_r3.4_35.cnf,0,true
r3.4,k3_n150_r3.4_36.cnf,1,true
r3.4,k3_n150_r3.4_37.cnf,2,true
r3.4,k3_n150_r3.4_38.cnf,0,true
r3.4,k3_n150_r3.4_39.cnf,1,true
r3.4,k3_n150_r3.4_40.cnf,1,true
r3.4,k3_n150_r3.4_41.cnf,0,true
r3.4,k3_n150_r3.4_42.cnf,0,true
r3.4,k3_n150_r3.4_43.cnf,1,true
r3.4,k3_n150_r3.4_44.cnf,1,true
r3.4,k3_n150_r3.4_45.cnf,3,true
r3.4,k3_n150_r3.4_46.cnf,3,true
r3.4,k3_n150_r3.4_47.cnf,1,true
r3.4,k3_n150_r3.4_48.cnf,3,true
r3.4,k3_n150_r3.4_49.cnf,1,true
r3.4,k3_n150_r3.4_50.cnf,0,true
r3.6,k3_n150_r3.6_01.cnf,21,true
r3.6,k3_n150_r3.6_02.cnf,0,true
r3.6,k3_n150_r3.6_03.cnf,1,true
r3.6,k3_n150_r3.6_04.cnf,0,true
r3.6,k3_n150_r3.6_05.cnf,3,true
r3.6,k3_n150_r3.6_06.cnf,1,true
r3.6,k3_n150_r3.6_07.cnf,0,true
r3.6,k3_n150_r3.6_08.cnf,2,true
r3.6,k3_n150_r3.6_09.cnf,3,true
r3.6,k3_n150_r3.6_10.cnf,2,true
r3.6,k3_n150_r3.6_11.cnf,1,true
r3.6,k3_n150_r3.6_12.cnf,0,true
r3.6,k3_n150_r3.6_13.cnf,5,true
r3.6,k3_n150_r3.6_14.cnf,6,true
r3.6,k3_n150_r3.6_15.cnf,22,true
r3.6,k3_n150_r3.6_16.cnf,1,true
r3.6,k3_n150_r3.6_17.cnf,0,true
r3.6,k3_n150_r3.6_18.cnf,3,true
r3.6,k3_n150_r3.6_19.cnf,5,true
r3.6,k3_n150_r3.6_20.cnf,0,true
r3.6,k3_n150_r3.6_21.cnf,6,true
r3.6,k3_n150_r3.6_22.cnf,1,true
r3.6,k3_n150_r3.6_23.cnf,1,true
r3.6,k3_n150_r3.6_24.cnf,2,true
r3.6,k3_n150_r3.6_25.cnf,6,true
r3.6,k3_n150_r3.6_26.cnf,9,true
r3.6,k3_n150_r3.6_27.cnf,0,true
r3.6,k3_n150_r3.6_28.cnf,1,true
r3.6,k3_n150_r3.6_29.cnf,0,true
r3.6,k3_n150_r3.6_30.cnf,1,true
r3.6,k3_n150_r3.6_31.cnf,1,true
r3.6,k3_n150_r3.6_32.cnf,1,true
r3.6,k3_n150_r3.6_33.cnf,7,true
r3.6,k3_n150_r3.6_34.cnf,0,true
r3.6,k3_n150_r3.6_35.cnf,1,true
r3.6,k3_n150_r3.6_36.cnf,0,true
r3.6,k3_n150_r3.6_37.cnf,3,true
r3.6,k3_n150_r3.6_38.cnf,0,true
r3.6,k3_n150_r3.6_39.cnf,5,true
r3.6,k3_n150_r3.6_40.cnf,4,true
r3.6,k3_n150_r3.6_41.cnf,2,true
r3.6,k3_n150_r3.6_42.cnf,12,true
r3.6,k3_n150_r3.6_43.cnf,1,true
r3.6,k3_n150_r3.6_44.cnf,1,true
r3.6,k3_n150_r3.6_45.cnf,1,true
r3.6,k3_n150_r3.6_46.cnf,2,true
r3.6,k3_n150_r3.6_47.cnf,3,true
r3.6,k3_n150_r3.6_48.cnf,18,true
r3.6,k3_n150_r3.6_49.cnf,2,true
r3.6,k3_n150_r3.6_50.cnf,2,true
r3.8,k3_n150_r3.8_01.cnf,6,true
r3.8,k3_n150_r3.8_02.cnf,7,true
r3.8,k3_n150_r3.8_03.cnf,3,true
r3.8,k3_n150_r3.8_04.cnf,4,true
r3.8,k3_n150_r3.8_05.cnf,6,true
r3.8,k3_n150_r3.8_06.cnf,2,true
r3.8,k3_n150_r3.8_07.cnf,5,true
r3.8,k3_n150_r3.8_08.cnf,1,true
r3.8,k3_n150_r3.8_09.cnf,0,true
r3.8,k3_n150_r3.8_10.cnf,0,true
r3.8,k3_n150_r3.8_11.cnf,0,true
r3.8,k3_n150_r3.8_12.cnf,8,true
r3.8,k3_n150_r3.8_13.cnf,0,true
r3.8,k3_n150_r3.8_14.cnf,11,true
r3.8,k3_n150_r3.8_15.cnf,1,true
r3.8,k3_n150_r3.8_16.cnf,0,true
r3.8,k3_n150_r3.8_17.cnf,5,true
r3.8,k3_n150_r3.8_18.cnf,1,true
r3.8,k3_n150_r3.8_19.cnf,2,true
r3.8,k3_n150_r3.8_20.cnf,7,true
r3.8,k3_n150_r3.8_21.cnf,3,true
r3.8,k3_n150_r3.8_22.cnf,10,true
r3.8,k3_n150_r3.8_23.cnf,7,true
r3.8,k3_n150_r3.8_24.cnf,3,true
r3.8,k3_n150_r3.8_25.cnf,1,true
r3.8,k3_n150_r3.8_26.cnf,3,true
r3.8,k3_n150_r3.8_27.cnf,4,true
r3.8,k3_n150_r3.8_28.cnf,3,true
r3.8,k3_n150_r3.8_29.cnf,1,true
r3.8,k3_n150_r3.8_30.cnf,0,true
r3.8,k3_n150_r3.8_31.cnf,2,true
r3.8,k3_n150_r3.8_32.cnf,2,true
r3.8,k3_n150_r3.8_33.cnf,3,true
r3.8,k3_n150_r3.8_34.cnf,0,true
r3.8,k3_n150_r3.8_35.cnf,0,true
r3.8,k3_n150_r3.8_36.cnf,2,true
r3.8,k3_n150_r3.8_37.cnf,3,true
r3.8,k3_n150_r3.8_38.cnf,2,true
r3.8,k3_n150_r3.8_39.cnf,0,true
r3.8,k3_n150_r3.8_40.cnf,13,true
r3.8,k3_n150_r3.8_41.cnf,0,true
r3.8,k3_n150_r3.8_42.cnf,1,true
r3.8,k3_n150_r3.8_43.cnf,10,true
r3.8,k3_n150_r3.8_44.cnf,6,true
r3.8,k3_n150_r3.8_45.cnf,8,true
r3.8,k3_n150_r3.8_46.cnf,3,true
r3.8,k3_n150_r3.8_47.cnf,1,true
r3.8,k3_n150_r3.8_48.cnf,1,true
r3.8,k3_n150_r3.8_49.cnf,1,true
r3.8,k3_n150_r3.8_50.cnf,4,true
r4.0,k3_n150_r4.0_01.cnf,59,true
r4.0,k3_n150_r4.0_02.cnf,76,true
r4.0,k3_n150_r4.0_03.cnf,4,true
r4.0,k3_n150_r4.0_04.cnf,148,true
r4.0,k3_n150_r4.0_05.cnf,75,true
r4.0,k3_n150_r4.0_06.cnf,21,true
r4.0,k3_n150_r4.0_07.cnf,13,true
r4.0,k3_n150_r4.0_08.cnf,20,true
r4.0,k3_n150_r4.0_09.cnf,144,true
r4.0,k3_n150_r4.0_10.cnf,173,true
r4.0,k3_n150_r4.0_11.cnf,3,true
r4.0,k3_n150_r4.0_12.cnf,85,false
r4.0,k3_n150_r4.0_13.cnf,20,true
r4.0,k3_n150_r4.0_14.cnf,7,true
r4.0,k3_n150_r4.0_15.cnf,6,true
r4.0,k3_n150_r4.0_16.cnf,16,true
r4.0,k3_n150_r4.0_17.cnf,33,true
r4.0,k3_n150_r4.0_18.cnf,60,true
r4.0,k3_n150_r4.0_19.cnf,6,true
r4.0,k3_n150_r4.0_20.cnf,3,true
r4.0,k3_n150_r4.0_21.cnf,2,true
r4.0,k3_n150_r4.0_22.cnf,2,true
r4.0,k3_n150_r4.0_23.cnf,27,true
r4.0,k3_n150_r4.0_24.cnf,77,true
r4.0,k3_n150_r4.0_25.cnf,5,true
r4.0,k3_n150_r4.0_26.cnf,7,true
r4.0,k3_n150_r4.0_27.cnf,14,true
r4.0,k3_n150_r4.0_28.cnf,1,true
r4.0,k3_n150_r4.0_29.cnf,6,true
r4.0,k3_n150_r4.0_30.cnf,37,true
r4.0,k3_n150_r4.0_31.cnf,90,false
r4.0,k3_n150_r4.0_32.cnf,91,true
r4.0,k3_n150_r4.0_33.cnf,45,true
r4.0,k3_n150_r4.0_34.cnf,9,true
r4.0,k3_n150_r4.0_35.cnf,15,true
r4.0,k3_n150_r4.0_36.cnf,30,true
r4.0,k3_n150_r4.0_37.cnf,88,true
r4.0,k3_n150_r4.0_38.cnf,8,true
r4.0,k3_n150_r4.0_39.cnf,6,true
r4.0,k3_n150_r4.0_40.cnf,57,false
r4.0,k3_n150_r4.0_41.cnf,3,true
r4.0,k3_n150_r4.0_42.cnf,3,true
r4.0,k3_n150_r4.0_43.cnf,15,true
r4.0,k3_n150_r4.0_44.cnf,96,true
r4.0,k3_n150_r4.0_45.cnf,20,true
r4.0,k3_n150_r4.0_46.cnf,25,true
r4.0,k3_n150_r4.0_47.cnf,148,true
r4.0,k3_n150_r4.0_48.cnf,55,true
r4.0,k3_n150_r4.0_49.cnf,0,true
r4.0,k3_n150_r4.0_50.cnf,42,true
r4.2,k3_n150_r4.2_01.cnf,64,false
r4.2,k3_n150_r4.2_02.cnf,70,false
r4.2,k3_n150_r4.2_03.cnf,46,true
r4.2,k3_n150_r4.2_04.cnf,159,true
r4.2,k3_n150_r4.2_05.cnf,59,false
r4.2,k3_n150_r4.2_06.cnf,42,true
r4.2,k3_n150_r4.2_07.cnf,82,false
r4.2,k3_n150_r4.2_08.cnf,98,true
r4.2,k3_n150_r4.2_09.cnf,0,true
r4.2,k3_n150_r4.2_10.cnf,29,true
r4.2,k3_n150_r4.2_11.cnf,76,false
r4.2,k3_n150_r4.2_12.cnf,19,true
r4.2,k3_n150_r4.2_13.cnf,138,false
r4.2,k3_n150_r4.2_14.cnf,55,false
r4.2,k3_n150_r4.2_15.cnf,64,false
r4.2,k3_n150_r4.2_16.cnf,83,true
r4.2,k3_n150_r4.2_17.cnf,135,false
r4.2,k3_n150_r4.2_18.cnf,177,false
r4.2,k3_n150_r4.2_19.cnf,87,false
r4.2,k3_n150_r4.2_20.cnf,47,false
r4.2,k3_n150_r4.2_21.cnf,56,false
r4.2,k3_n150_r4.2_22.cnf,120,false
r4.2,k3_n150_r4.2_23.cnf,29,true
r4.2,k3_n150_r4.2_24.cnf,9,true
r4.2,k3_n150_r4.2_25.cnf,103,true
r4.2,k3_n150_r4.2_26.cnf,174,false
r4.2,k3_n150_r4.2_27.cnf,75,false
r4.2,k3_n150_r4.2_28.cnf,39,true
r4.2,k3_n150_r4.2_29.cnf,210,false
r4.2,k3_n150_r4.2_30.cnf,38,true
r4.2,k3_n150_r4.2_31.cnf,5,true
r4.2,k3_n150_r4.2_32.cnf,111,false
r4.2,k3_n150_r4.2_33.cnf,3,true
r4.2,k3_n150_r4.2_34.cnf,222,true
r4.2,k3_n150_r4.2_35.cnf,42,false
r4.2,k3_n150_r4.2_36.cnf,25,true
r4.2,k3_n150_r4.2_37.cnf,133,false
r4.2,k3_n150_r4.2_38.cnf,112,false
r4.2,k3_n150_r4.2_39.cnf,54,true
r4.2,k3_n150_r4.2_40.cnf,41,true
r4.2,k3_n150_r4.2_41.cnf,98,true
r4.2,k3_n150_r4.2_42.cnf,108,false
r4.2,k3_n150_r4.2_43.cnf,17,true
r4.2,k3_n150_r4.2_44.cnf,200,false
r4.2,k3_n150_r4.2_45.cnf,40,true
r4.2,k3_n150_r4.2_46.cnf,3,true
r4.2,k3_n150_r4.2_47.cnf,111,true
r4.2,k3_n150_r4.2_48.cnf,99,false
r4.2,k3_n150_r4.2_49.cnf,85,true
r4.2,k3_n150_r4.2_50.cnf,130,true
r4.4,k3_n150_r4.4_01.cnf,95,false
r4.4,k3_n150_r4.4_02.cnf,46,false
r4.4,k3_n150_r4.4_03.cnf,3,true
r4.4,k3_n150_r4.4_04.cnf,85,false
r4.4,k3_n150_r4.4_05.cnf,2,true
r4.4,k3_n150_r4.4_06.cnf,76,false
r4.4,k3_n150_r4.4_07.cnf,14,true
r4.4,k3_n150_r4.4_08.cnf,37,true
r4.4,k3_n150_r4.4_09.cnf,47,true
r4.4,k3_n150_r4.4_10.cnf,21,false
r4.4,k3_n150_r4.4_11.cnf,56,false
r4.4,k3_n150_r4.4_12.cnf,31,false
r4.4,k3_n150_r4.4_13.cnf,45,false
r4.4,k3_n150_r4.4_14.cnf,95,false
r4.4,k3_n150_r4.4_15.cnf,37,false
r4.4,k3_n150_r4.4_16.cnf,65,false
r4.4,k3_n150_r4.4_17.cnf,108,false
r4.4,k3_n150_r4.4_18.cnf,96,false
r4.4,k3_n150_r4.4_19.cnf,37,false
r4.4,k3_n150_r4.4_20.cnf,68,false
r4.4,k3_n150_r4.4_21.cnf,177,false
r4.4,k3_n150_r4.4_22.cnf,58,false
r4.4,k3_n150_r4.4_23.cnf,49,false
r4.4,k3_n150_r4.4_24.cnf,23,true
r4.4,k3_n150_r4.4_25.cnf,65,false
r4.4,k3_n150_r4.4_26.cnf,54,false
r4.4,k3_n150_r4.4_27.cnf,85,false
r4.4,k3_n150_r4.4_28.cnf,69,false
r4.4,k3_n150_r4.4_29.cnf,104,false
r4.4,k3_n150_r4.4_30.cnf,65,false
r4.4,k3_n150_r4.4_31.cnf,8,true
r4.4,k3_n150_r4.4_32.cnf,70,false
r4.4,k3_n150_r4.4_33.cnf,126,false
r4.4,k3_n150_r4.4_34.cnf,16,false
r4.4,k3_n150_r4.4_35.cnf,40,false
r4.4,k3_n150_r4.4_36.cnf,50,false
r4.4,k3_n150_r4.4_37.cnf,36,false
r4.4,k3_n150_r4.4_38.cnf,130,false
r4.4,k3_n150_r4.4_39.cnf,72,false
r4.4,k3_n150_r4.4_40.cnf,79,false
r4.4,k3_n150_r4.4_41.cnf,68,false
r4.4,k3_n150_r4.4_42.cnf,116,false
r4.4,k3_n150_r4.4_43.cnf,95,false
r4.4,k3_n150_r4.4_44.cnf,64,false
r4.4,k3_n150_r4.4_45.cnf,93,false
r4.4,k3_n150_r4.4_46.cnf,3,true
r4.4,k3_n150_r4.4_47.cnf,46,false
r4.4,k3_n150_r4.4_48.cnf,60,false
r4.4,k3_n150_r4.4_49.cnf,119,false
r4.4,k3_n150_r4.4_50.cnf,46,false
r4.6,k3_n150_r4.6_01.cnf,54,false
r4.6,k3_n150_r4.6_02.cnf,65,false
r4.6,k3_n150_r4.6_03.cnf,55,false
r4.6,k3_n150_r4.6_04.cnf,35,false
r4.6,k3_n150_r4.6_05.cnf,53,false
r4.6,k3_n150_r4.6_06.cnf,43,false
r4.6,k3_n150_r4.6_07.cnf,92,false
r4.6,k3_n150_r4.6_08.cnf,23,false
r4.6,k3_n150_r4.6_09.cnf,50,false
r4.6,k3_n150_r4.6_10.cnf,75,false
r4.6,k3_n150_r4.6_11.cnf,17,false
r4.6,k3_n150_r4.6_12.cnf,35,false
r4.6,k3_n150_r4.6_13.cnf,41,false
r4.6,k3_n150_r4.6_14.cnf,56,false
r4.6,k3_n150_r4.6_15.cnf,55,false
r4.6,k3_n150_r4.6_16.cnf,32,false
r4.6,k3_n150_r4.6_17.cnf,27,false
r4.6,k3_n150_r4.6_18.cnf,66,false
r4.6,k3_n150_r4.6_19.cnf,29,false
r4.6,k3_n150_r4.6_20.cnf,37,false
r4.6,k3_n150_r4.6_21.cnf,51,false
r4.6,k3_n150_r4.6_22.cnf,20,false
r4.6,k3_n150_r4.6_23.cnf,60,false
r4.6,k3_n150_r4.6_24.cnf,74,true
r4.6,k3_n150_r4.6_25.cnf,14,false
r4.6,k3_n150_r4.6_26.cnf,82,false
r4.6,k3_n150_r4.6_27.cnf,30,false
r4.6,k3_n150_r4.6_28.cnf,58,false
r4.6,k3_n150_r4.6_29.cnf,16,false
r4.6,k3_n150_r4.6_30.cnf,55,true
r4.6,k3_n150_r4.6_31.cnf,46,false
r4.6,k3_n150_r4.6_32.cnf,30,false
r4.6,k3_n150_r4.6_33.cnf,39,false
r4.6,k3_n150_r4.6_34.cnf,30,false
r4.6,k3_n150_r4.6_35.cnf,155,false
r4.6,k3_n150_r4.6_36.cnf,33,false
r4.6,k3_n150_r4.6_37.cnf,39,false
r4.6,k3_n150_r4.6_38.cnf,30,false
r4.6,k3_n150_r4.6_39.cnf,46,false
r4.6,k3_n150_r4.6_40.cnf,28,false
r4.6,k3_n150_r4.6_41.cnf,41,false
r4.6,k3_n150_r4.6_42.cnf,38,false
r4.6,k3_n150_r4.6_43.cnf,20,false
r4.6,k3_n150_r4.6_44.cnf,43,false
r4.6,k3_n150_r4.6_45.cnf,49,false
r4.6,k3_n150_r4.6_46.cnf,5,true
r4.6,k3_n150_r4.6_47.cnf,58,false
r4.6,k3_n150_r4.6_48.cnf,29,false
r4.6,k3_n150_r4.6_49.cnf,29,false
r4.6,k3_n150_r4.6_50.cnf,35,false
r4.8,k3_n150_r4.8_01.cnf,18,false
r4.8,k3_n150_r4.8_02.cnf,16,false
r4.8,k3_n150_r4.8_03.cnf,40,false
r4.8,k3_n150_r4.8_04.cnf,47,false
r4.8,k3_n150_r4.8_05.cnf,20,false
r4.8,k3_n150_r4.8_06.cnf,33,false
r4.8,k3_n150_r4.8_07.cnf,20,false
r4.8,k3_n150_r4.8_08.cnf,21,false
r4.8,k3_n150_r4.8_09.cnf,45,false
r4.8,k3_n150_r4.8_10.cnf,23,false
r4.8,k3_n150_r4.8_11.cnf,23,false
r4.8,k3_n150_r4.8_12.cnf,38,false
r4.8,k3_n150_r4.8_13.cnf,28,false
r4.8,k3_n150_r4.8_14.cnf,41,false
r4.8,k3_n150_r4.8_15.cnf,22,false
r4.8,k3_n150_r4.8_16.cnf,20,false
r4.8,k3_n150_r4.8_17.cnf,22,false
r4.8,k3_n150_r4.8_18.cnf,22,false
r4.8,k3_n150_r4.8_19.cnf,40,false
r4.8,k3_n150_r4.8_20.cnf,24,false
r4.8,k3_n150_r4.8_21.cnf,25,false
r4.8,k3_n150_r4.8_22.cnf,20,false
r4.8,k3_n150_r4.8_23.cnf,17,false
r4.8,k3_n150_r4.8_24.cnf,30,false
r4.8,k3_n150_r4.8_25.cnf,52,false
r4.8,k3_n150_r4.8_26.cnf,23,false
r4.8,k3_n150_r4.8_27.cnf,28,false
r4.8,k3_n150_r4.8_28.cnf,37,false
r4.8,k3_n150_r4.8_29.cnf,41,false
r4.8,k3_n150_r4.8_30.cnf,24,false
r4.8,k3_n150_r4.8_31.cnf,23,false
r4.8,k3_n150_r4.8_32.cnf,12,false
r4.8,k3_n150_r4.8_33.cnf,26,false
r4.8,k3_n150_r4.8_34.cnf,36,false
r4.8,k3_n150_r4.8_35.cnf,30,false
r4.8,k3_n150_r4.8_36.cnf,25,false
r4.8,k3_n150_r4.8_37.cnf,20,false
r4.8,k3_n150_r4.8_38.cnf,23,false
r4.8,k3_n150_r4.8_39.cnf,56,false
r4.8,k3_n150_r4.8_40.cnf,12,false
r4.8,k3_n150_r4.8_41.cnf,17,false
r4.8,k3_n150_r4.8_42.cnf,24,false
r4.8,k3_n150_r4.8_43.cnf,15,false
r4.8,k3_n150_r4.8_44.cnf,41,false
r4.8,k3_n150_r4.8_45.cnf,31,false
r4.8,k3_n150_r4.8_46.cnf,32,false
r4.8,k3_n150_r4.8_47.cnf,25,false
r4.8,k3_n150_r4.8_48.cnf,30,false
r4.8,k3_n150_r4.8_49.cnf,21,false
r4.8,k3_n150_r4.8_50.cnf,29,false
r5.0,k3_n150_r5.0_01.cnf,29,false
r5.0,k3_n150_r5.0_02.cnf,27,false
r5.0,k3_n150_r5.0_03.cnf,38,false
r5.0,k3_n150_r5.0_04.cnf,23,false
r5.0,k3_n150_r5.0_05.cnf,9,false
r5.0,k3_n150_r5.0_06.cnf,20,false
r5.0,k3_n150_r5.0_07.cnf,11,false
r5.0,k3_n150_r5.0_08.cnf,20,false
r5.0,k3_n150_r5.0_09.cnf,13,false
r5.0,k3_n150_r5.0_10.cnf,8,false
r5.0,k3_n150_r5.0_11.cnf,31,false
r5.0,k3_n150_r5.0_12.cnf,28,false
r5.0,k3_n150_r5.0_13.cnf,26,false
r5.0,k3_n150_r5.0_14.cnf,21,false
r5.0,k3_n150_r5.0_15.cnf,28,false
r5.0,k3_n150_r5.0_16.cnf,7,false
r5.0,k3_n150_r5.0_17.cnf,34,false
r5.0,k3_n150_r5.0_18.cnf,23,false
r5.0,k3_n150_r5.0_19.cnf,30,false
r5.0,k3_n150_r5.0_20.cnf,24,false
r5.0,k3_n150_r5.0_21.cnf,10,false
r5.0,k3_n150_r5.0_22.cnf,32,false
r5.0,k3_n150_r5.0_23.cnf,36,false
r5.0,k3_n150_r5.0_24.cnf,16,false
r5.0,k3_n150_r5.0_25.cnf,11,false
r5.0,k3_n150_r5.0_26.cnf,17,false
r5.0,k3_n150_r5.0_27.cnf,8,false
r5.0,k3_n150_r5.0_28.cnf,41,false
r5.0,k3_n150_r5.0_29.cnf,13,false
r5.0,k3_n150_r5.0_30.cnf,13,false
r5.0,k3_n150_r5.0_31.cnf,14,false
